source_line,category_title,domain_and_series,source,quality,legacy_rejection_basis_seed,integrity_status,editorial_disposition,legacy_guard_action,reason_class,first_principles_rationale,recommended_next_action,linked_tracker_ids,linked_tracker_dispositions
765,Most eggs Primary produced,Agriculture · QCL:'F1783:5510,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
766,"Most hen eggs in shell, fresh produced",Agriculture · QCL:'0231:5510,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
767,"Highest Meat of pig with the bone, fresh or chilled yield",Livestock · QCL:'21113.01:5417,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
768,"Largest Citrus Fruit, Total harvested area",Fruit · QCL:'F1804:5312,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
769,"Most citrus Fruit, Total produced",Fruit · QCL:'F1804:5510,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
770,Largest Bananas harvested area,Fruit · QCL:'01312:5312,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
773,"Highest Other fruits, n.e.c. yield",Fruit · QCL:'01359.90:5412,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
774,Largest Oranges harvested area,Fruit · QCL:'01323:5312,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
775,Largest Unmanufactured tobacco harvested area,Agriculture · QCL:'01970:5312,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
778,Largest Lemons and limes harvested area,Fruit · QCL:'01322:5312,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
780,Highest Other pulses n.e.c. yield,Agriculture · QCL:'01709.90:5412,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
781,Largest Sweet potatoes harvested area,Crops · QCL:'01530:5312,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
783,"Highest Fibre Crops, Fibre Equivalent yield",Crops · QCL:'F17530:5412,FAOSTAT,,generic_v15_rejected_only,verified,retain_exclusion,confirm_reasoned_exclusion,agriculture_item_matrix_overproliferation,"The concept comes from the legacy FAOSTAT item-by-element expansion matrix. Even when source-valid, the remaining yield/area/production/animal-count slices add low marginal variety and would re-saturate an already agriculture-heavy catalog; v16.2.6 deliberately prefers a small set of recognizable representative food/agriculture anchors.",Keep excluded from the playable core. Reconsider only if a future category is both highly recognizable and demonstrably distinct from retained crop/livestock/food anchors.,,
